CODIGO,DETALLE,DETALLE_E1,DETALLE_E2,RUBRO,PROVEEDOR,UNIDAD,SERIAL_NUM,EXP_DATE,CODIGO_D_R,COSTO,PRECIO_1,PORCENT_1,PRECIO_2,PORCENT_2,PRECIO_3,PORCENT_3,PRECIO_4,PORCENT_4,PRECIO_5,PORCENT_5,PROMO,PROMOPRICE,PROMOSTART,PROMOEND,COMM_TYPE,COMM,COMM_MAX,EXISTENCIA,MINIMO,MAXIMO,PUN_PEDIDO,TASA_IVA,IT_TIPO,IT_POR_MON,TAX_1,TAX_2,TAX_3,TAX_4,TAX_5,BALANZA,TYPE,OBS,VIEW_OBS,SERVICE,CUSTOM_1,CUSTOM_2,CUSTOM_3,CUSTOM_4,CUSTOM_5,CUSTOM_6,IMAGE,IMAGEVIEW,MONEDA,KIT_C_PROD,COD_BARRA,TLABEL,CREADO,MODIFICADO,USE_CP_KIT,EXIS_SUC1,EXIS_SUC2,EXIS_SUC3,EXIS_SUC4,EXIS_SUC5,EXIS_SUC6,EXIS_SUC7,EXIS_SUC8,EXIS_SUC9,EXIS_SUC10,VEN_SUC1,VEN_SUC2,VEN_SUC3,VEN_SUC4,VEN_SUC5,VEN_SUC6,VEN_SUC7,VEN_SUC8,VEN_SUC9,VEN_SUC10,COMER_E
1039           ,POMPONES MEDIANO  c/u                   ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,59,0,0,0,0,0,0,0,0,0,.F.,0,29/09/2020,29/09/2020,2,0,0,8543,1,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
104            ,ACRILICO FORMAS ESP.                    ,                                        ,                                        ,ACRILICO COLOR                ,0000000001,     ,.F.,.F.,0000000000,0,489,0,0,0,0,0,0,0,0,0,.F.,0,29/10/2017,29/10/2017,2,0,0,566,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1040           ,LIMPIA PIPA METALIZADOS                 ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,101,0,0,0,0,0,0,0,0,0,.F.,0,29/09/2020,29/09/2020,2,0,0,9624,1,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1041           ,EXHIBIDOR PULSERA                       ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,2635,0,0,0,0,0,0,0,0,0,.F.,0,19/09/2020,19/09/2020,2,0,0,990,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1042           ,BROCHE DE MADERA CHICO                  ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,155,0,0,0,0,0,0,0,0,0,.F.,0,22/10/2020,22/10/2020,2,0,0,298,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1043           ,BROCHE DE MADERA GRANDE                 ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,209,0,0,0,0,0,0,0,0,0,.F.,0,22/10/2020,22/10/2020,2,0,0,454,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1044           ,BARRA DE SILICONA FINA SUPRABOND        ,                                        ,                                        ,PEGAMENTOS                    ,0000000001,     ,.F.,.F.,0000000000,0,773,0,0,0,0,0,0,0,0,0,.F.,0,27/08/2023,27/08/2023,2,0,0,100,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,27/08/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1045           ,BARRA DE SILICONA BLANCA GRUESA         ,                                        ,                                        ,PEGAMENTOS                    ,0000000001,     ,.F.,.F.,0000000000,0,1180,0,0,0,0,0,0,0,0,0,.F.,0,27/08/2023,27/08/2023,2,0,0,100,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,27/08/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1046           ,BARRA DE SILICONA CHICA                 ,                                        ,                                        ,PEGAMENTOS                    ,0000000001,     ,.F.,.F.,0000000000,0,448,0,0,0,0,0,0,0,0,0,.F.,0,30/09/2020,30/09/2020,2,0,0,795,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1047           ,BARRA DE SILICONA GRANDE                ,                                        ,                                        ,PEGAMENTOS                    ,0000000001,     ,.F.,.F.,0000000000,0,956,0,0,0,0,0,0,0,0,0,.F.,0,30/09/2020,30/09/2020,2,0,0,936,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1048           ,CERAMICA                                ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,898,0,0,0,0,0,0,0,0,0,.F.,0,7/3/2023,7/3/2023,2,0,0,94,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,7/3/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1049           ,CERAMICA                                ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,1123,0,0,0,0,0,0,0,0,0,.F.,0,7/3/2023,7/3/2023,2,0,0,95,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,7/3/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
105            ,BOLITA FIMO N°6                         ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,85,0,0,0,0,0,0,0,0,0,.F.,0,29/09/2020,29/09/2020,2,0,0,350,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
1050           ,CERAMICA                                ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,1403,0,0,0,0,0,0,0,0,0,.F.,0,7/3/2023,7/3/2023,2,0,0,98,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,7/3/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
